t1,t2
1625673758.257813536,1625673758.258006330
1625673758.319830232,1625673758.320140502
1625673758.382798495,1625673758.382926352
1625673758.445802017,1625673758.445875092
1625673758.507936642,1625673758.507934566
1625673758.570249457,1625673758.570697008
1625673758.633010577,1625673758.633198120
1625673758.695874541,1625673758.696053832
1625673758.758840375,1625673758.758840531
1625673758.820094542,1625673758.820089047
1625673758.883788279,1625673758.883788108
1625673758.945975036,1625673758.946204362
1625673759.009784997,1625673759.009986677
1625673759.071791441,1625673759.071936782
1625673759.134830701,1625673759.135015551
1625673759.196821557,1625673759.196830996
1625673759.259938997,1625673759.259965648
1625673759.322307400,1625673759.322752515
1625673759.385120322,1625673759.385199213
1625673759.447894498,1625673759.447984561
1625673759.511788660,1625673759.511877395
1625673759.573837596,1625673759.573908387
1625673759.636848493,1625673759.636866153
1625673759.698071876,1625673759.698281226
1625673759.761875056,1625673759.762021965
1625673759.823794315,1625673759.823897206
1625673759.885997872,1625673759.886020247
1625673759.948870657,1625673759.948902221
1625673760.011807257,1625673760.011801045
1625673760.073880020,1625673760.073981795
1625673760.136792100,1625673760.137013478
1625673760.198079819,1625673760.198960665
1625673760.261782098,1625673760.261835811
1625673760.323788319,1625673760.323790942
1625673760.386817297,1625673760.386995831
1625673760.449940062,1625673760.450085093
1625673760.513816960,1625673760.513949851
1625673760.575823881,1625673760.575937645
1625673760.638833298,1625673760.640681047
1625673760.700934179,1625673760.701087335
1625673760.764862555,1625673760.765080665
1625673760.826867317,1625673760.827013047
1625673760.889821935,1625673760.890011648
1625673760.951755499,1625673760.951901497
1625673761.014935040,1625673761.015016046
1625673761.077130517,1625673761.077316680
1625673761.140838808,1625673761.141034081
1625673761.202827258,1625673761.203070376
1625673761.265835597,1625673761.265966786
1625673761.327880121,1625673761.328025831
1625673761.390803619,1625673761.390987507
1625673761.452807560,1625673761.452974897
1625673761.515452121,1625673761.515598416
1625673761.577866819,1625673761.578060470
1625673761.640861357,1625673761.640954948
1625673761.702829056,1625673761.703014105
1625673761.765888717,1625673761.766050525
1625673761.828273243,1625673761.828424310
1625673761.891832855,1625673761.892004285
1625673761.953787422,1625673761.953996791
1625673762.016022934,1625673762.016193210
1625673762.078825979,1625673762.079125199
1625673762.141866699,1625673762.142423170
1625673762.203978622,1625673762.204218906
1625673762.267804078,1625673762.268045615
1625673762.329821276,1625673762.330069935
1625673762.392915858,1625673762.393289824
1625673762.455922738,1625673762.456189396
1625673762.518994102,1625673762.519257575
1625673762.581891540,1625673762.582146900
1625673762.645871222,1625673762.646115222
1625673762.707863322,1625673762.708135264
1625673762.770907721,1625673762.771201032
1625673762.833918502,1625673762.834172702
1625673762.897862761,1625673762.898122680
1625673762.959937119,1625673762.960198794
1625673763.023086078,1625673763.023343521
1625673763.085882382,1625673763.086157209
1625673763.149207858,1625673763.149480517
1625673763.211110102,1625673763.211386274
1625673763.273994898,1625673763.274246310
1625673763.336943820,1625673763.337227102
1625673763.400124902,1625673763.400399056
1625673763.463028619,1625673763.463323394
1625673763.526063858,1625673763.526326252
1625673763.588084774,1625673763.588351604
1625673763.651881415,1625673763.652157681
1625673763.714034999,1625673763.714378700
1625673763.777122399,1625673763.777427495
1625673763.839934941,1625673763.840212391
1625673763.903876380,1625673763.904164765
1625673763.965911199,1625673763.966614935
1625673764.029872539,1625673764.030176779
1625673764.091894737,1625673764.092226804
1625673764.155914038,1625673764.156238544
1625673764.218873856,1625673764.219183529
1625673764.281205237,1625673764.281536575
1625673764.343213602,1625673764.343566124
1625673764.406890914,1625673764.407188145
1625673764.469927638,1625673764.470221541
1625673764.533873075,1625673764.534187256
1625673764.595965439,1625673764.596260902
1625673764.659972818,1625673764.660413297
1625673764.722929438,1625673764.723216176
1625673764.786915819,1625673764.787217596
1625673764.849918521,1625673764.850298460
1625673764.913819222,1625673764.914124837
1625673764.975870419,1625673764.976162270
1625673765.038320281,1625673765.038615972
1625673765.100934518,1625673765.101232080
1625673765.164919517,1625673765.165241804
1625673765.227945377,1625673765.228259516
1625673765.291934796,1625673765.292264917
1625673765.354939585,1625673765.355262735
1625673765.418919657,1625673765.419230091
1625673765.481962220,1625673765.482265629
1625673765.545108638,1625673765.545421980
1625673765.607966316,1625673765.608265347
1625673765.670974494,1625673765.671277662
1625673765.733951395,1625673765.734503507
1625673765.797126979,1625673765.797440690
1625673765.859937716,1625673765.860247460
1625673765.922996136,1625673765.923358479
1625673765.984972181,1625673765.985280827
1625673766.048237700,1625673766.048885129
1625673766.110093061,1625673766.110734847
1625673766.172994362,1625673766.173305794
1625673766.235116019,1625673766.235459569
1625673766.298924215,1625673766.299254889
1625673766.361972759,1625673766.362284220
1625673766.425955118,1625673766.426254370
1625673766.488001641,1625673766.488291830
1625673766.551960102,1625673766.552372377
1625673766.614960676,1625673766.615255242
1625673766.677986838,1625673766.678319762
1625673766.740150236,1625673766.740443672
1625673766.803096022,1625673766.803415957
1625673766.865955157,1625673766.866269379
1625673766.929940416,1625673766.930221931
1625673766.991987255,1625673766.992517539
1625673767.055941819,1625673767.056215346
1625673767.118970757,1625673767.119251729
1625673767.183041214,1625673767.183270841
1625673767.245971257,1625673767.246333440
1625673767.309910240,1625673767.310263779
1625673767.372112835,1625673767.372378462
1625673767.434991857,1625673767.435268789
1625673767.497971919,1625673767.498403270
1625673767.560995922,1625673767.561293222
1625673767.623033038,1625673767.623336385
1625673767.686147919,1625673767.686449326
1625673767.748015439,1625673767.748313635
1625673767.811139839,1625673767.811432831
1625673767.873975318,1625673767.874407680
1625673767.937969440,1625673767.938290385
1625673768.000422781,1625673768.000751084
1625673768.063947580,1625673768.064229931
1625673768.126017861,1625673768.126309172
1625673768.189018178,1625673768.189403045
1625673768.251132155,1625673768.251442704
1625673768.314279357,1625673768.314568411
1625673768.376032637,1625673768.376321435
1625673768.439090433,1625673768.439310930
1625673768.502102197,1625673768.502394565
1625673768.565480476,1625673768.565800284
1625673768.627250542,1625673768.627545005
1625673768.690014378,1625673768.690305289
1625673768.752271776,1625673768.752601502
1625673768.815075398,1625673768.815358082
1625673768.877022698,1625673768.877306815
1625673768.940882255,1625673768.941188376
1625673769.002916042,1625673769.002931522
1625673769.066003462,1625673769.066005413
1625673769.129006219,1625673769.129018867
1625673769.192027362,1625673769.192035147
1625673769.254914960,1625673769.254926773
1625673769.318976980,1625673769.318979488
1625673769.381894655,1625673769.381765258
1625673769.445881778,1625673769.445815558
1625673769.507495797,1625673769.507497982
1625673769.570120140,1625673769.570120135
1625673769.632978958,1625673769.632981160
1625673769.696924736,1625673769.696916516
1625673769.759091813,1625673769.759014238
1625673769.822874636,1625673769.822773841
1625673769.884914502,1625673769.884735312
1625673769.948935882,1625673769.948779306
1625673770.011018218,1625673770.010842063
1625673770.074860057,1625673770.074952775
1625673770.136985019,1625673770.136896945
1625673770.200865934,1625673770.200885430
1625673770.262934385,1625673770.262840976
1625673770.326097142,1625673770.326078771
1625673770.388945136,1625673770.389020087
1625673770.452915258,1625673770.453041725
1625673770.516074182,1625673770.516056350
1625673770.579910238,1625673770.579873592
1625673770.642923056,1625673770.642777427
1625673770.706943922,1625673770.706893448
1625673770.769936857,1625673770.769904631
1625673770.833942932,1625673770.833901038
1625673770.896935253,1625673770.896868053
1625673770.960146653,1625673770.960097686
1625673771.022018381,1625673771.021977012
1625673771.085950292,1625673771.085921306
1625673771.147992618,1625673771.147916047
1625673771.211933401,1625673771.211865403
1625673771.273958261,1625673771.273938862
1625673771.336992973,1625673771.336941521
1625673771.399162438,1625673771.399935702
1625673771.462114179,1625673771.462044556
1625673771.524310382,1625673771.524253518
1625673771.587164958,1625673771.587148357
1625673771.649228661,1625673771.649133383
1625673771.711994440,1625673771.711941451
1625673771.774971580,1625673771.774924481
1625673771.838945720,1625673771.838891891
1625673771.901963577,1625673771.901900133
1625673771.965125564,1625673771.965060675
1625673772.027047480,1625673772.026992890
1625673772.090135634,1625673772.090087242
1625673772.152281722,1625673772.152191323
1625673772.215058521,1625673772.215002603
1625673772.276968377,1625673772.276908963
1625673772.340778380,1625673772.340747981
1625673772.402326001,1625673772.402267735
1625673772.465945501,1625673772.465946235
1625673772.528959217,1625673772.528894817
1625673772.592945575,1625673772.592893192
1625673772.655082622,1625673772.655029370
1625673772.718084476,1625673772.718001522
1625673772.780210101,1625673772.780141383
1625673772.842995217,1625673772.842972372
1625673772.905953755,1625673772.905874771
1625673772.969070137,1625673772.968988305
1625673773.031030500,1625673773.030971705
1625673773.094994217,1625673773.095144748
1625673773.157953317,1625673773.157902621
1625673773.221968116,1625673773.221917336
1625673773.284001614,1625673773.283930605
1625673773.347280760,1625673773.347237462
1625673773.409023760,1625673773.408965333
1625673773.472111838,1625673773.472045782
1625673773.535020862,1625673773.534963783
1625673773.598974800,1625673773.598930122
1625673773.661186816,1625673773.661134573
1625673773.724020316,1625673773.723962391
1625673773.786991039,1625673773.786937302
1625673773.849995025,1625673773.849936397
1625673773.912957040,1625673773.912898570
1625673783.425057700,1625673783.425246169
1625673783.488088714,1625673783.488290173
1625673783.551203119,1625673783.551397760
1625673783.614161932,1625673783.614414381
1625673783.676762178,1625673783.677003838
1625673783.739346218,1625673783.739523605
1625673783.801194919,1625673783.801389649
1625673783.864098479,1625673783.864287675
1625673783.926166095,1625673783.926353160
1625673783.989699921,1625673783.989942471
1625673784.051454695,1625673784.051653845
1625673784.114123160,1625673784.114490509
1625673784.176102518,1625673784.176322670
1625673784.239085917,1625673784.239293545
1625673784.301439236,1625673784.301622823
1625673784.364378658,1625673784.364592365
1625673784.426211680,1625673784.426406604
1625673784.489219622,1625673784.489409100
1625673784.552125279,1625673784.552325040
1625673784.615203619,1625673784.615635555
1625673784.677252633,1625673784.677575458
1625673784.740560222,1625673784.740914384
1625673784.802144321,1625673784.802506961
1625673784.865226057,1625673784.865432570
1625673784.927130334,1625673784.927320374
1625673784.990228296,1625673784.990414368
1625673785.052274475,1625673785.052468611
1625673785.115527620,1625673785.115726856
1625673785.177241276,1625673785.177518741
1625673785.240147317,1625673785.240364741
1625673785.302372603,1625673785.302557028
1625673785.365413661,1625673785.365610271
1625673785.427156797,1625673785.427353954
1625673785.490152078,1625673785.490320014
1625673785.552138583,1625673785.552330459
1625673785.615157322,1625673785.615390630
1625673785.677271980,1625673785.677480300
1625673785.740097854,1625673785.740225796
1625673785.802232280,1625673785.802477713
1625673785.865133296,1625673785.865320183
1625673785.927139637,1625673785.927322624
1625673785.990689616,1625673785.990886616
1625673786.052192159,1625673786.052371523
1625673786.115154419,1625673786.115947384
1625673786.177107985,1625673786.177630050
1625673786.240131454,1625673786.240629631
1625673786.302508562,1625673786.303021235
1625673786.365314720,1625673786.365521950
1625673786.427168557,1625673786.427387749
1625673786.490130702,1625673786.490366014
1625673786.552131823,1625673786.552328081
1625673786.615139999,1625673786.615338144
1625673786.677235399,1625673786.677465391
1625673786.740381742,1625673786.740625223
1625673786.802170040,1625673786.802365689
1625673786.865338899,1625673786.865538604
1625673786.927148196,1625673786.927348680
1625673786.990258996,1625673786.990451305
1625673787.052410080,1625673787.052647138
1625673787.115287461,1625673787.115489120
1625673787.177141136,1625673787.177343179
1625673787.240160555,1625673787.240354799
1625673787.302447851,1625673787.302587110
1625673787.365234240,1625673787.365444789
1625673787.427000435,1625673787.427273420
1625673787.490141936,1625673787.490317430
1625673787.552148193,1625673787.552338070
1625673787.615519778,1625673787.615720255
1625673787.677265998,1625673787.677432889
1625673787.740376775,1625673787.740555301
1625673787.802621017,1625673787.802796479
1625673787.865420100,1625673787.865598001
1625673787.927349679,1625673787.927524826
1625673787.990761399,1625673787.990931809
1625673788.052465937,1625673788.052657529
1625673788.115556659,1625673788.115749661
1625673788.177183034,1625673788.177380404
1625673788.240139117,1625673788.240320149
1625673788.302344858,1625673788.302539491
1625673788.365387620,1625673788.365597881
1625673788.427175883,1625673788.427378745
1625673788.490201979,1625673788.490402669
1625673788.553414277,1625673788.553667263
1625673788.616135475,1625673788.616330368
1625673788.678336302,1625673788.678533214
1625673788.741153400,1625673788.741359601
1625673788.803170401,1625673788.803367540
1625673788.866572637,1625673788.866788534
1625673788.928145401,1625673788.928397284
1625673788.991369062,1625673788.991578445
1625673789.053330474,1625673789.053550245
1625673789.116160620,1625673789.116359563
